no,ocean_proximity
11565,<1h_ocean
11566,<1h_ocean
11567,<1h_ocean
11568,<1h_ocean
11569,<1h_ocean
11570,<1h_ocean
11571,<1h_ocean
11572,<1h_ocean
11573,<1h_ocean
11574,<1h_ocean
11575,<1h_ocean
11576,<1h_ocean
11577,<1h_ocean
11578,<1h_ocean
11579,<1h_ocean
11580,<1h_ocean
11581,<1h_ocean
11582,<1h_ocean
11583,<1h_ocean
11584,<1h_ocean
11585,<1h_ocean
11586,<1h_ocean
11587,<1h_ocean
11588,<1h_ocean
11589,<1h_ocean
11590,inland
11591,inland
11592,inland
11593,inland
11594,inland
11595,inland
11596,inland
11597,inland
11598,inland
11599,inland
11600,inland
11601,inland
11602,inland
11603,inland
11604,inland
11605,inland
11606,inland
11607,inland
11608,inland
11609,inland
11610,inland
11611,inland
11612,inland
11613,inland
11614,inland
11615,inland
11616,inland
11617,inland
11618,inland
11619,inland
11620,inland
11621,inland
11622,inland
11623,inland
11624,inland
11625,inland
11626,inland
11627,inland
11628,inland
11629,inland
11630,inland
11631,inland
11632,inland
11633,inland
11634,inland
11635,inland
11636,inland
11637,inland
11638,inland
11639,inland
11640,inland
11641,inland
11642,inland
11643,inland
11644,inland
11645,inland
11646,inland
11647,inland
11648,inland
11649,inland
11650,inland
11651,inland
11652,inland
11653,inland
11654,inland
11655,inland
11656,inland
11657,inland
11658,inland
11659,inland
11660,inland
11661,inland
11662,inland
11663,inland
11664,inland
11665,inland
11666,inland
11667,inland
11668,inland
11669,inland
11670,inland
11671,inland
11672,inland
11673,inland
11674,inland
11675,inland
11676,inland
11677,inland
11678,inland
11679,inland
11680,inland
11681,inland
11682,inland
11683,inland
11684,inland
11685,inland
11686,inland
11687,inland
11688,inland
11689,inland
11690,inland
11691,inland
11692,inland
11693,inland
11694,inland
11695,inland
11696,inland
11697,inland
11698,inland
11699,inland
11700,inland
11701,inland
11702,inland
11703,inland
11704,inland
11705,inland
11706,inland
11707,inland
11708,inland
11709,inland
11710,inland
11711,inland
11712,inland
11713,inland
11714,inland
11715,inland
11716,inland
11717,inland
11718,inland
11719,inland
11720,inland
11721,inland
11722,inland
11723,inland
11724,inland
11725,inland
11726,inland
11727,inland
11728,inland
11729,inland
11730,inland
11731,inland
11732,inland
11733,inland
11734,inland
11735,inland
11736,inland
11737,inland
11738,inland
11739,inland
11740,inland
11741,inland
11742,inland
11743,inland
11744,inland
11745,inland
11746,inland
11747,inland
11748,inland
11749,inland
11750,inland
11751,inland
11752,inland
11753,inland
11754,inland
11755,inland
11756,inland
11757,inland
11758,inland
11759,inland
11760,inland
11761,inland
11762,inland
11763,inland
11764,inland
11765,inland
11766,inland
11767,inland
11768,inland
11769,inland
11770,inland
11771,inland
11772,inland
11773,inland
11774,inland
11775,inland
11776,inland
11777,inland
11778,inland
11779,inland
11780,inland
11781,inland
11782,inland
11783,inland
11784,inland
11785,inland
11786,inland
11787,inland
11788,inland
11789,inland
11790,inland
11791,inland
11792,inland
11793,inland
11794,inland
11795,inland
11796,inland
11797,inland
11798,inland
11799,inland
11800,inland
11801,inland
11802,inland
11803,inland
11804,inland
11805,inland
11806,inland
11807,inland
11808,inland
11809,inland
11810,inland
11811,inland
11812,inland
11813,inland
11814,inland
11815,inland
11816,inland
11817,inland
11818,inland
11819,inland
11820,inland
11821,inland
11822,inland
11823,inland
11824,inland
11825,inland
11826,inland
11827,inland
11828,inland
11829,inland
11830,inland
11831,inland
11832,inland
11833,inland
11834,inland
11835,inland
11836,inland
11837,inland
11838,inland
11839,inland
11840,inland
11841,inland
11842,inland
11843,inland
11844,inland
11845,inland
11846,inland
11847,inland
11848,inland
11849,inland
11850,inland
11851,inland
11852,inland
11853,inland
11854,inland
11855,inland
11856,inland
11857,inland
11858,inland
11859,inland
11860,inland
11861,inland
11862,inland
11863,inland
11864,inland
11865,inland
11866,inland
11867,inland
11868,inland
11869,inland
11870,inland
11871,inland
11872,inland
11873,inland
11874,inland
11875,inland
11876,inland
11877,inland
11878,inland
11879,inland
11880,inland
11881,inland
11882,inland
11883,inland
11884,inland
11885,inland
11886,inland
11887,inland
11888,inland
11889,inland
11890,inland
11891,inland
11892,inland
11893,inland
11894,inland
11895,inland
11896,inland
11897,inland
11898,inland
11899,inland
11900,inland
11901,inland
11902,inland
11903,inland
11904,inland
11905,inland
11906,inland
11907,inland
11908,inland
11909,inland
11910,inland
11911,inland
11912,inland
11913,inland
11914,inland
11915,inland
11916,inland
11917,inland
11918,inland
11919,inland
11920,inland
11921,inland
11922,inland
11923,inland
11924,inland
11925,inland
11926,inland
11927,inland
11928,inland
11929,inland
11930,inland
11931,inland
11932,inland
11933,inland
11934,inland
11935,inland
11936,inland
11937,inland
11938,inland
11939,inland
11940,inland
11941,inland
11942,inland
11943,inland
11944,inland
11945,inland
11946,inland
11947,inland
11948,inland
11949,inland
11950,inland
11951,inland
11952,inland
11953,inland
11954,<1h_ocean
11955,inland
11956,inland
11957,<1h_ocean
11958,inland
11959,inland
11960,inland
11961,<1h_ocean
11962,inland
11963,inland
11964,inland
11965,<1h_ocean
11966,inland
11967,inland
11968,inland
11969,inland
11970,inland
11971,inland
11972,inland
11973,inland
11974,inland
11975,inland
11976,inland
11977,inland
11978,inland
11979,inland
11980,inland
11981,inland
11982,inland
11983,inland
11984,inland
11985,inland
11986,inland
11987,inland
11988,inland
11989,inland
11990,inland
11991,inland
11992,inland
11993,inland
11994,inland
11995,inland
11996,inland
11997,inland
11998,inland
11999,inland
12000,inland
12001,inland
12002,inland
12003,inland
12004,inland
12005,inland
12006,inland
12007,inland
12008,inland
12009,inland
12010,inland
12011,inland
12012,inland
12013,inland
12014,inland
12015,inland
12016,inland
12017,inland
12018,inland
12019,inland
12020,inland
12021,inland
12022,inland
12023,inland
12024,inland
12025,inland
12026,inland
12027,inland
12028,<1h_ocean
12029,<1h_ocean
12030,<1h_ocean
12031,<1h_ocean
12032,<1h_ocean
12033,<1h_ocean
12034,<1h_ocean
12035,<1h_ocean
12036,<1h_ocean
12037,<1h_ocean
12038,<1h_ocean
12039,<1h_ocean
12040,inland
12041,inland
12042,inland
12043,inland
12044,inland
12045,inland
12046,inland
12047,<1h_ocean
12048,inland
12049,inland
12050,inland
12051,inland
12052,inland
12053,inland
12054,inland
12055,inland
12056,inland
12057,inland
12058,inland
12059,inland
12060,inland
12061,inland
12062,inland
12063,<1h_ocean
12064,<1h_ocean
12065,<1h_ocean
12066,<1h_ocean
12067,<1h_ocean
12068,<1h_ocean
12069,<1h_ocean
12070,<1h_ocean
12071,<1h_ocean
12072,<1h_ocean
12073,<1h_ocean
12074,<1h_ocean
12075,<1h_ocean
12076,<1h_ocean
12077,<1h_ocean
12078,<1h_ocean
12079,<1h_ocean
12080,<1h_ocean
12081,<1h_ocean
12082,<1h_ocean
12083,<1h_ocean
12084,<1h_ocean
12085,<1h_ocean
12086,<1h_ocean
12087,<1h_ocean
12088,<1h_ocean
12089,<1h_ocean
12090,inland
12091,<1h_ocean
12092,inland
12093,inland
12094,<1h_ocean
12095,<1h_ocean
12096,<1h_ocean
12097,<1h_ocean
12098,<1h_ocean
12099,<1h_ocean
12100,<1h_ocean
12101,<1h_ocean
12102,<1h_ocean
12103,<1h_ocean
12104,inland
12105,inland
12106,inland
12107,inland
12108,inland
12109,inland
12110,inland
12111,inland
12112,inland
12113,inland
12114,inland
12115,inland
12116,inland
12117,inland
12118,inland
12119,inland
12120,inland
12121,inland
12122,inland
12123,inland
12124,inland
12125,inland
12126,inland
12127,inland
12128,inland
12129,inland
12130,inland
12131,inland
12132,inland
12133,inland
12134,inland
12135,inland
12136,inland
12137,inland
12138,inland
12139,inland
12140,inland
12141,inland
12142,inland
12143,inland
12144,inland
12145,inland
12146,inland
12147,inland
12148,inland
12149,inland
12150,inland
12151,inland
12152,inland
12153,inland
12154,inland
12155,inland
12156,inland
12157,inland
12158,inland
12159,inland
12160,inland
12161,inland
12162,inland
12163,inland
12164,inland
12165,inland
12166,inland
12167,inland
12168,inland
12169,inland
12170,inland
12171,inland
12172,inland
12173,inland
12174,inland
12175,inland
12176,inland
12177,inland
12178,inland
12179,inland
12180,inland
12181,inland
12182,inland
12183,inland
12184,inland
12185,inland
12186,inland
12187,inland
12188,inland
12189,inland
12190,inland
12191,inland
12192,inland
12193,inland
12194,inland
12195,inland
12196,inland
12197,inland
12198,inland
12199,inland
12200,inland
12201,inland
12202,inland
12203,inland
12204,inland
12205,inland
12206,inland
12207,inland
12208,inland
12209,inland
12210,inland
12211,inland
12212,inland
12213,inland
12214,inland
12215,inland
12216,inland
12217,inland
12218,inland
12219,inland
12220,inland
12221,inland
12222,inland
12223,inland
12224,inland
12225,inland
12226,inland
12227,inland
12228,inland
12229,inland
12230,inland
12231,inland
12232,inland
12233,inland
12234,inland
12235,inland
12236,inland
12237,inland
12238,inland
12239,inland
12240,inland
12241,inland
12242,inland
12243,inland
12244,inland
12245,inland
12246,inland
12247,inland
12248,inland
12249,inland
12250,inland
12251,inland
12252,inland
12253,inland
12254,inland
12255,inland
12256,inland
12257,inland
12258,inland
12259,inland
12260,inland
12261,inland
12262,inland
12263,inland
12264,inland
12265,inland
12266,inland
12267,inland
12268,inland
12269,inland
12270,inland
12271,inland
12272,inland
12273,inland
12274,inland
12275,inland
12276,inland
12277,inland
12278,inland
12279,inland
12280,inland
12281,inland
12282,inland
12283,inland
12284,inland
12285,inland
12286,inland
12287,inland
12288,inland
12289,inland
12290,inland
12291,inland
12292,inland
12293,inland
12294,inland
12295,inland
12296,inland
12297,inland
12298,inland
12299,inland
12300,inland
12301,inland
12302,inland
12303,inland
12304,inland
12305,inland
12306,inland
12307,inland
12308,inland
12309,inland
12310,inland
12311,inland
12312,inland
12313,inland
12314,inland
12315,inland
12316,inland
12317,inland
12318,inland
12319,inland
12320,inland
12321,inland
12322,inland
12323,inland
12324,inland
12325,inland
12326,inland
12327,inland
12328,inland
12329,inland
12330,inland
12331,inland
12332,inland
12333,inland
12334,inland
12335,inland
12336,inland
12337,inland
12338,inland
12339,inland
12340,inland
12341,inland
12342,inland
12343,inland
12344,inland
12345,inland
12346,inland
12347,inland
12348,inland
12349,inland
12350,inland
12351,inland
12352,inland
12353,inland
12354,inland
12355,inland
12356,inland
12357,inland
12358,inland
12359,inland
12360,inland
12361,inland
12362,inland
12363,inland
12364,inland
12365,inland
12366,inland
12367,inland
12368,inland
12369,inland
12370,inland
12371,inland
12372,inland
12373,inland
12374,inland
12375,inland
12376,inland
12377,inland
12378,inland
12379,inland
12380,inland
12381,inland
12382,inland
12383,inland
12384,inland
12385,inland
12386,inland
12387,inland
12388,inland
12389,inland
12390,inland
12391,inland
12392,inland
12393,inland
12394,inland
12395,inland
12396,inland
12397,inland
12398,inland
12399,inland
12400,inland
12401,inland
12402,inland
12403,inland
12404,inland
12405,inland
12406,inland
12407,inland
12408,inland
12409,inland
12410,inland
12411,inland
12412,inland
12413,inland
12414,inland
12415,inland
12416,inland
12417,inland
12418,inland
12419,inland
12420,inland
12421,inland
12422,inland
12423,inland
12424,inland
12425,inland
12426,inland
12427,inland
12428,inland
12429,inland
12430,inland
12431,inland
12432,inland
12433,inland
12434,inland
12435,inland
12436,inland
12437,inland
12438,inland
12439,inland
12440,inland
12441,inland
12442,inland
12443,inland
12444,inland
12445,inland
12446,inland
12447,inland
12448,inland
12449,inland
12450,inland
12451,inland
12452,inland
12453,inland
12454,inland
12455,inland
12456,inland
12457,inland
12458,inland
12459,inland
12460,inland
12461,inland
12462,inland
12463,inland
12464,inland
12465,inland
12466,inland
12467,inland
12468,inland
12469,inland
12470,inland
12471,inland
12472,inland
12473,inland
12474,inland
12475,inland
12476,inland
12477,inland
12478,inland
12479,inland
12480,inland
12481,inland
12482,inland
12483,inland
12484,inland
12485,inland
12486,inland
12487,inland
12488,inland
12489,inland
12490,inland
12491,inland
12492,inland
12493,inland
12494,inland
12495,inland
12496,inland
12497,inland
12498,inland
12499,inland
12500,inland
12501,inland
12502,inland
12503,inland
12504,inland
12505,inland
12506,inland
12507,inland
12508,inland
12509,inland
12510,inland
12511,inland
12512,inland
12513,inland
12514,inland
12515,inland
12516,inland
12517,inland
12518,inland
12519,inland
12520,inland
12521,inland
12522,inland
12523,inland
12524,inland
12525,inland
12526,inland
12527,inland
12528,inland
12529,inland
12530,inland
12531,inland
12532,inland
12533,inland
12534,inland
12535,inland
12536,inland
12537,inland
12538,inland
12539,inland
12540,inland
12541,inland
12542,inland
12543,inland
12544,inland
12545,inland
12546,inland
12547,inland
12548,inland
12549,inland
12550,inland
12551,inland
12552,inland
12553,inland
12554,inland
12555,inland
12556,inland
12557,inland
12558,inland
12559,inland
12560,inland
12561,inland
12562,inland
12563,inland
12564,inland
12565,inland
12566,inland
12567,inland
12568,inland
12569,inland
12570,inland
12571,inland
12572,inland
12573,inland
12574,inland
12575,inland
12576,inland
12577,inland
12578,inland
12579,inland
12580,inland
12581,inland
12582,inland
12583,inland
12584,inland
12585,inland
12586,inland
12587,inland
12588,inland
12589,inland
12590,inland
12591,inland
12592,inland
12593,inland
12594,inland
12595,inland
12596,inland
12597,inland
12598,inland
12599,inland
12600,inland
12601,inland
12602,inland
12603,inland
12604,inland
12605,inland
12606,inland
12607,inland
12608,inland
12609,inland
12610,inland
12611,inland
12612,inland
12613,inland
12614,inland
12615,inland
12616,inland
12617,inland
12618,inland
12619,inland
12620,inland
12621,inland
12622,inland
12623,inland
12624,inland
12625,inland
12626,inland
12627,inland
12628,inland
12629,inland
12630,inland
12631,inland
12632,inland
12633,inland
12634,inland
12635,inland
12636,inland
12637,inland
12638,inland
12639,inland
12640,inland
12641,inland
12642,inland
12643,inland
12644,inland
12645,inland
12646,inland
12647,inland
12648,inland
12649,inland
12650,inland
12651,inland
12652,inland
12653,inland
12654,inland
12655,inland
12656,inland
12657,inland
12658,inland
12659,inland
12660,inland
12661,inland
12662,inland
12663,inland
12664,inland
12665,inland
12666,inland
12667,inland
12668,inland
12669,inland
12670,inland
12671,inland
12672,inland
12673,inland
12674,inland
12675,inland
12676,inland
12677,inland
12678,inland
12679,inland
12680,inland
12681,inland
12682,inland
12683,inland
12684,inland
12685,inland
12686,inland
12687,inland
12688,inland
12689,inland
12690,inland
12691,inland
12692,inland
12693,inland
12694,inland
12695,inland
12696,inland
12697,inland
12698,inland
12699,inland
12700,inland
12701,inland
12702,inland
12703,inland
12704,inland
12705,inland
12706,inland
12707,inland
12708,inland
12709,inland
12710,inland
12711,inland
12712,inland
12713,inland
12714,inland
12715,inland
12716,inland
12717,inland
12718,inland
12719,inland
12720,inland
12721,inland
12722,inland
12723,inland
12724,inland
12725,inland
12726,inland
12727,inland
12728,inland
12729,inland
12730,inland
12731,inland
12732,inland
12733,inland
12734,inland
12735,inland
12736,inland
12737,inland
12738,inland
12739,inland
12740,inland
12741,inland
12742,inland
12743,inland
12744,inland
12745,inland
12746,inland
12747,inland
12748,inland
12749,inland
12750,inland
12751,inland
12752,inland
12753,inland
12754,inland
12755,inland
12756,inland
12757,inland
12758,inland
12759,inland
12760,inland
12761,inland
12762,inland
12763,inland
12764,inland
12765,inland
12766,inland
12767,inland
12768,inland
12769,inland
12770,inland
12771,inland
12772,inland
12773,inland
12774,inland
12775,inland
12776,inland
12777,inland
12778,inland
12779,inland
12780,inland
12781,inland
12782,inland
12783,inland
12784,inland
12785,inland
12786,inland
12787,inland
12788,inland
12789,inland
12790,inland
12791,inland
12792,inland
12793,inland
12794,inland
12795,inland
12796,inland
12797,inland
12798,inland
12799,inland
12800,inland
12801,inland
12802,inland
12803,inland
12804,inland
12805,inland
12806,inland
12807,inland
12808,inland
12809,inland
12810,inland
12811,inland
12812,inland
12813,inland
12814,inland
12815,inland
12816,inland
12817,inland
12818,inland
12819,inland
12820,inland
12821,inland
12822,inland
12823,inland
12824,inland
12825,inland
12826,inland
12827,inland
12828,inland
12829,inland
12830,inland
12831,inland
12832,inland
12833,inland
12834,inland
12835,inland
12836,inland
12837,inland
12838,inland
12839,inland
12840,inland
12841,inland
12842,inland
12843,inland
12844,inland
12845,inland
12846,inland
12847,inland
12848,inland
12849,inland
12850,inland
12851,inland
12852,inland
12853,inland
12854,inland
12855,inland
12856,inland
12857,inland
12858,inland
12859,inland
12860,inland
12861,inland
12862,inland
12863,inland
12864,inland
12865,inland
12866,inland
12867,inland
12868,inland
12869,inland
12870,inland
12871,inland
12872,inland
12873,inland
12874,inland
12875,inland
12876,inland
12877,inland
12878,inland
12879,inland
12880,inland
12881,inland
12882,inland
12883,inland
12884,inland
12885,inland
12886,inland
12887,inland
12888,inland
12889,inland
12890,inland
12891,inland
12892,inland
12893,inland
12894,inland
12895,inland
12896,inland
12897,inland
12898,inland
12899,inland
12900,inland
12901,inland
12902,inland
12903,inland
12904,inland
12905,inland
12906,inland
12907,inland
12908,inland
12909,inland
12910,inland
12911,inland
12912,inland
12913,inland
12914,inland
12915,inland
12916,inland
12917,inland
12918,inland
12919,inland
12920,inland
12921,inland
12922,inland
12923,inland
12924,inland
12925,inland
12926,inland
12927,inland
12928,inland
12929,inland
12930,inland
12931,inland
12932,inland
12933,inland
12934,inland
12935,inland
12936,inland
12937,inland
12938,inland
12939,inland
12940,inland
12941,inland
12942,inland
12943,inland
12944,inland
12945,inland
12946,inland
12947,inland
12948,inland
12949,inland
12950,inland
12951,inland
12952,inland
12953,inland
12954,inland
12955,inland
12956,inland
12957,inland
12958,inland
12959,inland
12960,inland
12961,inland
12962,inland
12963,inland
12964,inland
12965,inland
12966,inland
12967,inland
12968,inland
12969,inland
12970,inland
12971,inland
12972,inland
12973,inland
12974,inland
12975,inland
12976,inland
12977,inland
12978,inland
12979,inland
12980,inland
12981,inland
12982,inland
12983,inland
12984,inland
12985,inland
12986,inland
12987,inland
12988,inland
12989,inland
12990,inland
12991,inland
12992,inland
12993,inland
12994,inland
12995,inland
12996,inland
12997,inland
12998,inland
12999,inland
13000,inland
13001,inland
13002,inland
13003,inland
13004,inland
13005,inland
13006,inland
13007,inland
13008,inland
13009,inland
13010,inland
13011,inland
13012,inland
13013,inland
13014,inland
13015,inland
13016,inland
13017,inland
13018,inland
13019,inland
13020,inland
13021,inland
13022,inland
13023,inland
13024,inland
13025,inland
13026,inland
13027,inland
13028,inland
13029,inland
13030,inland
13031,<1h_ocean
13032,inland
13033,inland
13034,inland
13035,inland
13036,inland
13037,inland
13038,inland
13039,inland
13040,inland
13041,inland
13042,inland
13043,inland
13044,inland
13045,inland
13046,inland
13047,inland
13048,inland
13049,inland
13050,inland
13051,inland
13052,inland
13053,<1h_ocean
13054,<1h_ocean
13055,<1h_ocean
13056,inland
13057,<1h_ocean
13058,<1h_ocean
13059,<1h_ocean
13060,inland
13061,<1h_ocean
13062,<1h_ocean
13063,<1h_ocean
13064,inland
13065,inland
13066,inland
13067,inland
13068,inland
13069,inland
13070,inland
13071,inland
13072,inland
13073,inland
13074,inland
13075,inland
13076,inland
13077,inland
13078,inland
13079,inland
13080,inland
13081,inland
13082,inland
13083,inland
13084,inland
13085,inland
13086,inland
13087,inland
13088,inland
13089,inland
13090,inland
13091,inland
13092,inland
13093,inland
13094,inland
13095,inland
13096,inland
13097,inland
13098,inland
13099,inland
13100,inland
13101,inland
13102,inland
13103,inland
13104,inland
13105,inland
13106,inland
13107,inland
13108,inland
13109,inland
13110,inland
13111,inland
13112,inland
13113,inland
13114,inland
13115,inland
13116,inland
13117,inland
13118,inland
13119,inland
13120,inland
13121,inland
13122,inland
13123,inland
13124,inland
13125,inland
13126,inland
13127,inland
13128,inland
13129,inland
13130,inland
13131,inland
13132,inland
13133,inland
13134,inland
13135,inland
13136,inland
13137,inland
13138,inland
13139,inland
13140,inland
13141,inland
13142,inland
13143,inland
13144,inland
13145,inland
13146,inland
13147,inland
13148,inland
13149,inland
13150,inland
13151,inland
13152,inland
13153,inland
13154,inland
13155,inland
13156,inland
13157,inland
13158,inland
13159,inland
13160,inland
13161,inland
13162,inland
13163,inland
13164,inland
13165,inland
13166,inland
13167,inland
13168,inland
13169,inland
13170,inland
13171,inland
13172,inland
13173,inland
13174,inland
13175,inland
13176,inland
13177,inland
13178,inland
13179,inland
13180,inland
13181,inland
13182,inland
13183,inland
13184,inland
13185,inland
13186,inland
13187,inland
13188,inland
13189,inland
13190,inland
13191,inland
13192,inland
13193,inland
13194,inland
13195,inland
13196,inland
13197,inland
13198,inland
13199,inland
13200,inland
13201,inland
13202,inland
13203,inland
13204,inland
13205,inland
13206,inland
13207,inland
13208,inland
13209,inland
13210,inland
13211,inland
13212,inland
13213,inland
13214,inland
13215,inland
13216,inland
13217,inland
13218,inland
13219,inland
13220,inland
13221,inland
13222,inland
13223,inland
13224,inland
13225,inland
13226,inland
13227,inland
13228,inland
13229,inland
13230,inland
13231,inland
13232,inland
13233,inland
13234,inland
13235,inland
13236,inland
13237,inland
13238,inland
13239,inland
13240,inland
13241,inland
13242,inland
13243,inland
13244,inland
13245,inland
13246,inland
13247,inland
13248,inland
13249,inland
13250,inland
13251,inland
13252,inland
13253,inland
13254,inland
13255,inland
13256,inland
13257,inland
13258,inland
13259,inland
13260,inland
13261,inland
13262,inland
13263,inland
13264,inland
13265,inland
13266,inland
13267,inland
13268,inland
13269,inland
13270,inland
13271,inland
13272,inland
13273,inland
13274,inland
13275,inland
13276,inland
13277,inland
13278,inland
13279,inland
13280,inland
13281,inland
13282,inland
13283,inland
13284,inland
13285,inland
13286,inland
13287,inland
13288,inland
13289,inland
13290,inland
13291,inland
13292,inland
13293,inland
13294,inland
13295,inland
13296,inland
13297,inland
13298,inland
13299,inland
13300,inland
13301,inland
13302,inland
13303,inland
13304,inland
13305,inland
13306,inland
13307,inland
13308,inland
13309,inland
13310,inland
13311,inland
13312,inland
13313,inland
13314,inland
13315,inland
13316,inland
13317,inland
13318,inland
13319,inland
13320,inland
13321,inland
13322,inland
13323,inland
13324,inland
13325,inland
13326,inland
13327,inland
13328,inland
13329,inland
13330,inland
13331,inland
13332,inland
13333,inland
13334,inland
13335,inland
13336,inland
13337,inland
13338,inland
13339,inland
13340,inland
13341,inland
13342,inland
13343,inland
13344,inland
13345,inland
13346,inland
13347,inland
13348,inland
13349,inland
13350,inland
13351,inland
13352,inland
13353,inland
13354,inland
13355,inland
13356,inland
13357,inland
13358,inland
13359,inland
13360,inland
13361,inland
13362,inland
13363,inland
13364,inland
13365,inland
13366,inland
13367,inland
13368,inland
13369,inland
13370,inland
13371,inland
13372,inland
13373,inland
13374,inland
13375,inland
13376,inland
13377,inland
13378,inland
13379,inland
13380,inland
13381,inland
13382,inland
13383,inland
13384,inland
13385,inland
13386,inland
13387,inland
13388,inland
13389,inland
13390,inland
13391,inland
13392,inland
13393,inland
13394,inland
13395,inland
13396,inland
13397,inland
13398,inland
13399,inland
13400,inland
13401,inland
13402,inland
13403,inland
13404,inland
13405,inland
13406,inland
13407,inland
13408,inland
13409,inland
13410,inland
13411,inland
13412,inland
13413,inland
13414,inland
13415,inland
13416,inland
13417,inland
13418,inland
13419,inland
13420,inland
13421,inland
